trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
12,0,12,0,25.483297400001902,,25.40471040000193,10,25.483297400001902,25.483297400001902,0.06039199999941047,29.119157000000996,[-0.305],[0.27666666666666667],[1],[0],[0],[3.6579625999984273],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
13,0,13,0,29.233193300002313,,29.127396800002316,10,29.233193300002313,29.233193300002313,0.07295820000217645,30.8018985000017,[-0.405],[-0.285],[1],[0],[0],[1.6028078000017558],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
14,0,14,0,30.899500399998942,,30.80932870000106,10,30.899500399998942,30.899500399998942,0.06699599999774364,35.221598600001016,[-0.365],[0.25],[1],[0],[0],[4.345908700001019],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
15,0,15,0,35.315488399999595,,35.24161380000078,5,35.315488399999595,35.315488399999595,0.05482610000035493,36.97312049999891,[-0.4816666666666667],[0.295],[1],[0],[0],[1.679804499999591],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
16,0,16,0,37.100099899998895,,36.99302000000171,5,37.100099899998895,37.100099899998895,0.07701129999986733,38.36981480000031,[-0.40166666666666667],[0.27666666666666667],[1],[0],[0],[1.303274699999747],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
17,0,17,0,38.53189940000084,,38.38811759999953,10,38.53189940000084,38.53189940000084,0.11085969999840017,40.30369789999895,[0.385],[0.32166666666666666],[1],[0],[0],[1.8066272000032768],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
18,0,18,0,40.49826649999886,,40.31995960000131,10,40.49826649999886,40.49826649999886,0.1469929000013508,42.003349000002345,[0.22666666666666666],[0.16833333333333333],[1],[0],[0],[1.540408100001514],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
19,0,19,0,42.2331359000018,,42.02257079999981,10,42.2331359000018,42.2331359000018,0.14118520000192802,44.28555839999899,[0.5],[0.37833333333333335],[1],[0],[0],[2.1258679000020493],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
20,0,20,0,44.41419769999993,,44.295020900000964,10,44.41419769999993,44.41419769999993,0.09279199999946286,46.26702139999907,[-0.285],[0.065],[1],[0],[0],[1.8805277999999817],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
21,0,21,0,46.33101650000026,,46.27409049999915,5,46.33101650000026,46.33101650000026,0.037916600002063205,47.886104600002,[-0.18166666666666667],[-0.425],[1],[0],[0],[1.5746824000016204],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
22,0,22,0,47.99837970000226,,47.9002545000003,5,47.99837970000226,47.99837970000226,0.0640203000002657,49.53863900000215,[-0.035],[0.24166666666666667],[1],[0],[0],[1.577086599998438],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
23,0,23,0,49.73064870000235,,49.55494109999927,10,49.73064870000235,49.73064870000235,0.14144490000035148,53.31748739999966,[0.065],[0.47833333333333333],[1],[0],[0],[3.6229206999996677],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
24,0,24,0,53.46306170000025,,53.33298189999914,10,53.46306170000025,53.46306170000025,0.10786709999956656,55.46512839999923,[0.36333333333333334],[0.17666666666666667],[1],[0],[0],[2.0279128000001947],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
25,0,25,0,55.57997429999887,,55.47344019999946,10,55.57997429999887,55.57997429999887,0.07440560000031837,57.68176260000109,[0.018333333333333333],[-0.12333333333333334],[1],[0],[0],[2.135192100002314],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
26,0,26,0,57.74598930000138,,57.68966,5,57.74598930000138,57.74598930000138,0.038202399999136105,59.41849319999892,[0.42833333333333334],[0.29833333333333334],[1],[0],[0],[1.6916428999975324],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
27,0,27,0,59.54822799999965,,59.43675989999974,5,59.54822799999965,59.54822799999965,0.0740183000016259,61.801281399999425,[-0.325],[-0.46166666666666667],[1],[0],[0],[2.2922840999999607],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
28,0,28,0,62.029593600000226,,61.81722649999938,10,62.029593600000226,62.029593600000226,0.15083940000113216,64.71738360000018,[0.36333333333333334],[-0.4083333333333333],[1],[0],[0],[2.7532430999999633],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
29,0,29,0,64.94724670000141,,64.73524560000078,10,64.94724670000141,64.94724670000141,0.14404099999956088,70.05048679999891,[-0.008333333333333333],[-0.058333333333333334],[1],[0],[0],[5.173226400002022],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
30,0,30,0,70.17910570000095,,70.0687050000015,5,70.17910570000095,70.17910570000095,0.07472530000086408,71.4998497000015,[-0.15833333333333333],[-0.29333333333333333],[1],[0],[0],[1.3581369999992603],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
31,0,31,0,71.62904580000031,,71.51640749999933,5,71.62904580000031,71.62904580000031,0.07433739999760292,73.05038490000152,[-0.36833333333333335],[0.345],[1],[0],[0],[1.4622849000006681],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
32,0,32,0,73.16086830000131,,73.0687055999988,5,73.16086830000131,73.16086830000131,0.0644081999998889,74.86654410000119,[-0.10666666666666667],[-0.013333333333333334],[1],[0],[0],[1.7344640999981493],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
33,0,33,0,75.0944034000022,,74.8849009000005,10,75.0944034000022,75.0944034000022,0.15425390000018524,77.63415430000168,[-0.29833333333333334],[-0.28833333333333333],[1],[0],[0],[2.596930899999279],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
34,0,34,0,77.74366650000229,,77.6512287000005,10,77.74366650000229,77.74366650000229,0.06776820000231965,80.13126740000007,[0.13833333333333334],[0.39666666666666667],[1],[0],[0],[2.415029899999354],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
35,0,35,0,80.26105380000081,,80.14751070000057,5,80.26105380000081,80.26105380000081,0.07565450000038254,81.76388940000106,[-0.3933333333333333],[0.38666666666666666],[1],[0],[0],[1.5447404000005918],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
36,0,36,0,81.89445830000113,,81.78190000000177,5,81.89445830000113,81.89445830000113,0.07486699999935809,83.48249620000206,[-0.34833333333333333],[0.08333333333333333],[1],[0],[0],[1.6300635000006878],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
37,0,37,0,83.64293620000171,,83.50311290000172,10,83.64293620000171,83.64293620000171,0.11039549999986775,87.01179150000098,[-0.44],[0.4766666666666667],[1],[0],[0],[3.4010840999981156],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
38,0,38,0,87.09255150000172,,87.02285960000154,5,87.09255150000172,87.09255150000172,0.049614899999141926,88.99665920000189,[-0.375],[0.3616666666666667],[1],[0],[0],[1.9276453999991645],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
39,0,39,0,89.09194610000122,,89.00408550000066,10,89.09194610000122,89.09194610000122,0.06640970000080415,91.76502809999874,[0.355],[-0.4583333333333333],[1],[0],[0],[2.695064999999886],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
40,0,40,0,91.9936555000022,,91.78304420000131,10,91.9936555000022,91.9936555000022,0.1453244000003906,94.98166380000112,[0.475],[-0.4],[1],[0],[0],[3.055082599999878],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
41,0,41,0,95.12790060000043,,95.00425589999941,5,95.12790060000043,95.12790060000043,0.07430240000030608,96.88169259999995,[-0.06666666666666667],[-0.12166666666666667],[1],[0],[0],[1.8056030000007013],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
42,0,42,0,97.0075508000009,,96.89998689999993,10,97.0075508000009,97.0075508000009,0.08644599999752245,99.3113482000008,[0.4583333333333333],[-0.01],[1],[0],[0],[2.3267323000000033],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
43,0,43,0,99.47429969999939,,99.32709930000055,10,99.47429969999939,99.47429969999939,0.11375989999942249,101.27577670000028,[-0.365],[0.07166666666666667],[1],[0],[0],[1.83900580000045],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
44,0,44,0,101.3405711000014,,101.2828937000013,5,101.3405711000014,101.3405711000014,0.037853800000448246,103.57648730000074,[0.4816666666666667],[-0.03166666666666667],[1],[0],[0],[2.256604599999264],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
45,0,45,0,103.64034460000039,,103.5829862999999,5,103.64034460000039,103.64034460000039,0.037338599999202415,107.02776409999933,[0.27166666666666667],[-0.3416666666666667],[1],[0],[0],[3.4076091999995697],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
46,0,46,0,107.27519329999996,,107.04274720000103,10,107.27519329999996,107.27519329999996,0.1454568000008294,110.12516229999892,[0.4083333333333333],[0.22166666666666668],[1],[0],[0],[2.9407348000022466],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
47,0,47,0,110.23913650000031,,110.13428610000119,10,110.23913650000031,110.23913650000031,0.08182169999781763,113.00827750000099,[-0.12],[0.011666666666666667],[1],[0],[0],[2.7935141999987536],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
48,0,48,0,113.12226740000187,,113.01547449999998,10,113.12226740000187,113.12226740000187,0.0666099000009126,116.40743189999921,[0.45],[0.22833333333333333],[1],[0],[0],[3.326135700001032],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
49,0,49,0,116.48869220000051,,116.41761570000017,5,116.48869220000051,116.48869220000051,0.050706400001217844,118.6964337999998,[-0.16666666666666666],[0.465],[1],[0],[0],[2.2296774000024016],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
50,0,50,0,118.87204199999906,,118.73229039999933,10,118.87204199999906,118.87204199999906,0.11801009999908274,120.6585355999996,[0.17166666666666666],[-0.355],[1],[0],[0],[1.8151232000018354],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
51,0,51,0,120.78934080000181,,120.67426500000147,5,120.78934080000181,120.78934080000181,0.07329009999739355,121.9946282000019,[0.32166666666666666],[-0.025],[1],[0],[0],[1.2509871999973257],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
52,0,52,0,122.10471609999877,,122.00997450000068,5,122.10471609999877,122.10471609999877,0.07079970000268077,123.84320370000205,[0.17166666666666666],[0.26666666666666666],[1],[0],[0],[1.7642444000011892],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
53,0,53,0,123.97259190000113,,123.86032030000206,5,123.97259190000113,123.97259190000113,0.07435769999938202,125.47516879999966,[-0.18166666666666667],[-0.125],[1],[0],[0],[1.5442379000014625],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
54,0,54,0,125.68780390000029,,125.49092400000154,10,125.68780390000029,125.68780390000029,0.14618410000184667,127.42261900000085,[-0.095],[-0.4266666666666667],[1],[0],[0],[1.7893594000015582],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
55,0,55,0,127.52035470000192,,127.42991540000003,10,127.52035470000192,127.52035470000192,0.06405590000213124,129.60626740000225,[0.405],[-0.2],[1],[0],[0],[2.1134500000007392],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
56,0,56,0,129.6703297999993,,129.61376780000137,5,129.6703297999993,129.6703297999993,0.03951240000242251,131.827092800002,[-0.11833333333333333],[0.13833333333333334],[1],[0],[0],[2.1743443999985175],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
57,0,57,0,132.0553308999988,,131.84291550000125,10,132.0553308999988,132.0553308999988,0.13887709999835351,133.82641870000225,[0.12666666666666668],[0.095],[1],[0],[0],[1.8459696999998414],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
58,0,58,0,134.01984630000152,,133.84374630000093,10,134.01984630000152,134.01984630000152,0.1372510000001057,135.92476449999958,[-0.15166666666666667],[0.345],[1],[0],[0],[1.945386100000178],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
59,0,59,0,136.05428820000088,,135.94174030000067,5,136.05428820000088,136.05428820000088,0.07309750000058557,137.55733999999939,[-0.3416666666666667],[0.32166666666666666],[1],[0],[0],[1.5471305999999458],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
60,0,60,0,137.78725760000088,,137.57386079999924,10,137.78725760000088,137.78725760000088,0.14390350000030594,139.14044990000184,[0.11166666666666666],[0.3383333333333333],[1],[0],[0],[1.4265931000009004],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
61,0,61,0,139.27058699999907,,139.15709830000196,5,139.27058699999907,139.27058699999907,0.07480389999909676,142.4923631999991,[-0.37],[0.425],[1],[0],[0],[3.264703600001667],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
62,0,62,0,142.72018899999966,,142.50885779999953,10,142.72018899999966,142.72018899999966,0.13888919999953941,144.2535538000011,[0.19666666666666666],[0.22166666666666668],[1],[0],[0],[1.6088959999979124],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
63,0,63,0,144.31829479999942,,144.2605317000016,5,144.31829479999942,144.31829479999942,0.03704909999942174,146.02127780000228,[-0.13],[0.37],[1],[0],[0],[1.7244647000006808],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
64,0,64,0,146.16834440000093,,146.0299914999996,10,146.16834440000093,146.16834440000093,0.0923917000000074,148.4528520999993,[0.37166666666666665],[-0.18833333333333332],[1],[0],[0],[2.3316524000001664],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
65,0,65,0,148.63472900000124,,148.4585154000015,10,148.63472900000124,148.63472900000124,0.14200529999652645,150.3198040999996,[-0.12166666666666667],[0.03333333333333333],[1],[0],[0],[1.7197672000002058],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
66,0,66,0,150.41924590000053,,150.32680800000162,10,150.41924590000053,150.41924590000053,0.05855840000003809,153.60531579999952,[-0.07166666666666667],[0.26666666666666666],[1],[0],[0],[3.220348400001967],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
67,0,67,0,153.83508450000227,,153.6223855999997,10,153.83508450000227,153.83508450000227,0.1460142000032647,160.58521069999915,[0.14166666666666666],[0.25833333333333336],[1],[0],[0],[6.821690600001602],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
68,0,68,0,160.69963439999992,,160.59256540000206,10,160.69963439999992,160.69963439999992,0.06921209999927669,162.75556150000193,[-0.21166666666666667],[-0.065],[1],[0],[0],[2.0941469999997935],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
69,0,69,0,162.93293339999946,,162.77098589999878,10,162.93293339999946,162.93293339999946,0.1259226000001945,165.86845520000134,[0.3983333333333333],[-0.125],[1],[0],[0],[2.9737342999978864],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
70,0,70,0,165.96585160000177,,165.87873509999918,5,165.96585160000177,165.96585160000177,0.05037050000100862,167.8200982999988,[-0.135],[0.45166666666666666],[1],[0],[0],[1.8920903999969596],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
71,0,71,0,168.05026540000108,,167.8381690999995,10,168.05026540000108,168.05026540000108,0.1426105999998981,171.11931840000034,[-0.26166666666666666],[0.465],[1],[0],[0],[3.142570500000147],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
72,0,72,0,171.2500927000001,,171.13515259999986,5,171.2500927000001,171.2500927000001,0.07702839999910793,172.87177720000182,[-0.39],[0.07166666666666667],[1],[0],[0],[1.6632300999990548],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
73,0,73,0,172.99885260000156,,172.89044730000023,5,172.99885260000156,172.99885260000156,0.07264280000163126,175.45219680000082,[0.44],[0.3616666666666667],[1],[0],[0],[2.491533000000345],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
74,0,74,0,175.59920179999972,,175.47472850000122,5,175.59920179999972,175.59920179999972,0.08512719999998808,177.48636510000142,[0.40166666666666667],[0.24166666666666667],[1],[0],[0],[1.9315156000011484],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
75,0,75,0,177.61500829999932,,177.50747300000148,5,177.61500829999932,177.61500829999932,0.07469440000204486,179.51881589999903,[0.48],[-0.23166666666666666],[1],[0],[0],[1.9436313999976846],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
76,0,76,0,179.64821660000234,,179.54226100000233,5,179.64821660000234,179.64821660000234,0.07298029999947175,181.41785710000113,[-0.056666666666666664],[-0.325],[1],[0],[0],[1.807452999997622],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
77,0,77,0,181.53125160000127,,181.4314931000008,5,181.53125160000127,181.53125160000127,0.06565599999885308,183.41688559999966,[-0.37333333333333335],[-0.16333333333333333],[1],[0],[0],[1.9233582000015303],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
78,0,78,0,183.51373090000197,,183.42798480000056,5,183.51373090000197,183.51373090000197,0.05725730000267504,185.46650320000117,[-0.31833333333333336],[0.245],[1],[0],[0],[1.9825831000016478],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
79,0,79,0,185.5810573000017,,185.47785940000176,5,185.5810573000017,185.5810573000017,0.05772620000061579,187.3505077000009,[-0.0016666666666666668],[0.37],[1],[0],[0],[1.816419800001313],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
80,0,80,0,187.58104380000077,,187.3679430000011,10,187.58104380000077,187.58104380000077,0.16083069999876898,190.53406320000067,[0.49],[-0.45166666666666666],[1],[0],[0],[3.0094030000000203],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
81,0,81,0,190.66237190000174,,190.55001560000164,5,190.66237190000174,190.66237190000174,0.08631669999886071,193.25023539999893,[0.39],[0.11833333333333333],[1],[0],[0],[2.6176591999974335],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
82,0,82,0,193.3797990000021,,193.26654640000197,5,193.3797990000021,193.3797990000021,0.07545480000044336,195.69893180000145,[-0.051666666666666666],[0.10166666666666667],[1],[0],[0],[2.3605647000003955],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
83,0,83,0,195.82975850000003,,195.71724620000168,5,195.82975850000003,195.82975850000003,0.07502150000073016,197.63561670000126,[0.3466666666666667],[-0.4066666666666667],[1],[0],[0],[1.8499781000027724],['target'],934200,001,2024-10-04_11h18.43.131,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h18.51.765748 +0530,
